klm;woj;trb;zut;d21;d32;d345;d347;d348;d36;d38;d61;d63;los;dochg;wydg
1;12;11;1;2;1;1;4;2;17;1;4;2;1;1055,00;1050,16
1;12;11;1;2;1;1;4;2;16;1;3;2;1;824,60;669,83
1;12;11;1;2;1;1;4;2;16;1;3;3;1;660,00;475,29
1;12;11;1;2;1;1;4;2;16;1;3;3;1;950,00;853,01
1;12;1;1;2;1;1;4;1;60;2;2;4;2;9128,59;6529,85
1;12;11;7;2;1;1;1;1;25;1;2;3;1;2160,20;1340,49
1;12;10;7;2;1;1;1;1;20;1;3;3;2;1828,00;1907,86
1;12;10;1;2;1;1;4;1;28;1;4;2;2;1518,00;1213,69
1;12;11;1;2;1;1;1;2;45;2;3;3;1;2300,00;2471,44
1;12;12;1;2;1;1;1;1;56;3;3;3;3;3495,70;3395,38
1;12;1;5;2;1;1;4;1;82;2;2;3;2;2637,90;2116,41
1;12;11;5;2;1;1;4;1;110;3;3;3;1;1800,00;1605,45
1;12;11;6;2;1;3;3;1;87;3;5;1;1;756,49;2161,64
1;12;11;1;2;1;1;4;1;25;1;3;3;1;2554,00;1565,34
1;12;12;1;2;1;1;4;1;86;3;4;2;4;3361,00;2923,28
1;12;11;1;2;1;1;2;1;77;2;2;4;1;3408,00;1676,08
1;12;2;6;2;1;2;3;1;42;2;5;1;3;1812,28;1856,56
1;12;3;4;2;1;1;4;1;42;2;2;3;4;4680,00;3094,18
1;12;3;1;2;1;1;4;1;70;2;5;1;4;1410,00;1504,99
1;12;11;6;2;1;1;4;1;26;1;5;1;1;1027,90;1941,38
1;12;1;1;2;1;1;4;1;96;3;2;4;2;3647,54;2472,86
1;12;12;4;2;1;1;2;1;87;3;3;3;2;6055,96;4518,41
1;12;8;4;2;1;1;4;1;140;3;4;1;4;3042,20;2684,56
1;12;5;1;2;1;2;4;1;170;4;3;3;7;7460,74;9493,63
1;12;12;5;2;1;1;4;1;89;2;3;2;3;1748,62;2363,62
1;12;11;6;2;1;1;1;1;49;1;3;2;1;1387,57;2692,07
1;12;11;1;2;1;3;4;2;25;1;2;3;1;3581,00;3432,50
1;12;1;1;1;1;2;4;1;58;2;3;2;2;2477,79;2316,59
1;12;8;1;2;1;1;4;2;49;2;5;1;6;1665,00;1713,15
1;12;1;1;2;1;1;3;1;70;2;2;3;2;2538,44;2381,53
1;12;12;1;2;1;1;1;1;98;2;4;2;3;2040,00;2746,12
1;12;11;1;2;1;1;4;1;32;1;2;4;1;3357,50;2997,60
1;12;4;1;2;1;1;4;1;120;4;3;3;5;4912,00;7100,53
1;12;11;7;2;1;1;3;1;44;1;5;1;1;635,90;446,50
1;12;11;6;2;1;1;2;2;30;1;3;2;1;1510,30;1611,41
1;12;11;7;2;1;1;2;2;30;1;4;2;1;1465,40;1422,49
1;12;11;7;2;1;1;2;2;30;1;4;2;1;1484,50;1610,56
1;12;11;7;2;1;1;2;2;30;1;4;2;1;822,50;678,88
1;12;3;1;2;1;1;4;1;37;1;4;1;4;1919,66;1994,12
1;12;11;5;2;1;1;4;1;44;1;3;3;1;1879,05;2352,71
1;12;11;7;2;1;1;2;1;24;1;3;3;1;852,40;1659,70
1;12;11;5;2;1;1;2;1;84;2;2;5;1;5184,00;3183,27
1;12;11;6;2;1;3;4;1;54;2;5;1;1;1203,50;1295,22
1;12;3;1;2;1;1;4;1;120;4;2;3;4;5545,00;6225,85
1;12;2;4;2;1;3;4;1;40;1;2;5;3;30000,00;10440,19
1;12;11;6;2;1;3;2;1;45;1;5;1;1;1089,90;929,70
1;12;10;7;2;1;1;2;1;23;1;2;3;2;3689,92;3302,81
1;12;1;5;2;1;2;3;1;44;1;5;1;2;1486,08;1118,59
1;12;11;7;2;1;1;3;1;44;1;5;1;1;782,23;852,82
1;12;11;7;2;1;1;1;1;22;1;3;3;1;829,42;1152,32
1;12;11;7;2;1;1;1;1;22;1;3;3;1;1269,30;833,22
1;12;1;1;2;1;1;1;1;24;1;4;2;2;670,27;1126,32
1;12;10;7;2;1;1;1;1;38;2;2;4;2;1861,62;2047,61
1;12;12;6;2;1;1;1;1;37;2;3;3;4;1502,10;1234,13
1;12;11;7;2;1;1;1;2;37;1;3;3;1;778,40;951,65
1;12;12;6;2;1;1;1;1;50;3;3;3;2;1078,29;831,93
1;12;12;4;2;1;1;1;1;47;3;3;3;6;2785,00;2479,07
1;12;1;6;2;1;1;1;1;36;2;5;1;2;387,48;389,75
1;12;1;6;2;1;1;1;1;37;2;5;1;2;1015,45;1134,30
1;12;9;1;2;1;1;1;1;37;2;3;2;5;2622,45;2707,55
1;12;11;6;2;1;1;1;1;37;2;4;2;1;1153,00;1121,68
1;12;11;1;2;1;1;1;1;37;2;2;3;1;1445,45;1290,70
1;12;9;7;2;1;1;1;2;37;2;3;1;4;1105,80;961,21
1;12;3;1;2;1;1;1;1;39;2;3;3;4;1075,27;2735,26
1;12;11;6;2;1;1;1;1;35;2;5;3;1;690,29;994,79
1;12;12;5;2;1;1;1;1;24;1;5;1;2;736,50;715,41
1;12;3;1;1;3;1;2;1;90;4;5;2;4;1802,78;1561,20
1;12;11;6;2;1;1;1;1;37;2;1;5;1;2120,90;2142,73
1;12;11;7;2;1;1;1;1;22;1;3;2;1;958,27;824,67
1;12;12;1;2;1;1;1;1;37;2;3;3;2;2348,03;2676,18
1;12;12;1;2;1;1;1;1;46;3;3;3;2;1784,95;2241,91
1;12;2;1;2;1;1;1;2;60;2;5;1;3;1923,40;1349,63
1;12;12;4;2;1;1;1;1;38;2;2;3;3;3801,39;3587,76
1;12;3;1;2;1;1;1;1;25;1;5;1;4;461,70;861,37
1;14;1;5;2;2;1;4;1;120;4;4;2;2;2358,17;2136,46
1;14;3;1;2;2;1;4;1;110;4;2;4;4;12291,20;11898,20
1;14;8;4;2;2;1;4;1;200;6;3;3;5;6058,37;8044,07
1;14;1;5;2;2;1;4;1;110;4;2;4;2;3600,76;4065,80
1;14;1;5;2;2;1;4;1;85;3;3;2;2;3079,82;2195,02
1;14;1;4;2;2;1;4;1;150;5;2;4;2;5011,55;4369,85
1;14;3;1;2;2;1;2;1;120;5;5;1;4;2110,00;2534,73
1;14;1;4;2;2;1;4;1;90;4;3;4;2;5200,00;4838,76
1;14;1;5;1;2;1;4;1;80;2;3;4;2;3748,06;3533,34
1;14;1;5;2;2;1;1;1;85;4;2;4;2;3508,23;3421,19
1;14;12;1;2;3;1;4;1;230;5;1;6;3;6200,00;3385,49
1;14;1;1;2;1;1;2;1;50;2;4;1;2;1863,00;1454,91
1;14;4;4;1;2;1;4;1;100;4;5;2;5;1503,50;1382,95
1;14;1;5;2;2;1;4;1;80;4;5;1;2;2168,38;3558,00
1;14;1;5;1;2;1;2;1;84;4;4;2;2;2053,60;1675,12
1;14;3;1;2;2;1;1;1;146;4;3;2;4;4923,22;4814,90
1;14;3;1;2;2;3;4;1;100;4;3;3;4;5114,50;3910,11
1;14;1;1;2;2;1;4;1;130;5;3;5;2;6350,00;2338,85
1;14;11;1;2;2;1;4;1;110;5;2;5;1;2500,00;2154,01
1;14;12;4;2;2;1;4;1;120;4;2;5;3;4685,15;3351,89
1;14;12;7;2;2;1;4;1;84;4;2;4;2;3100,00;1741,49
1;14;2;4;2;2;1;4;1;120;5;2;5;3;6312,00;7605,79
1;14;1;4;2;2;1;4;1;110;4;3;5;2;4902,00;4562,91
1;14;12;5;2;2;1;2;1;140;5;3;4;4;6394,77;7883,20
1;14;2;4;2;1;1;1;1;47;2;3;4;3;3793,70;3948,17
1;14;2;4;2;1;1;1;1;61;3;3;4;3;4200,00;3007,14
1;14;12;1;2;1;1;1;1;61;3;3;3;4;4441,70;2359,64
1;14;3;1;2;1;1;1;1;62;3;2;4;4;5979,40;3844,67
1;14;1;1;2;1;1;1;1;64;3;2;5;2;3812,00;3635,36
1;14;2;1;2;1;1;1;1;47;2;2;5;3;2931,70;1574,19
1;14;12;6;2;1;1;1;1;47;2;3;3;3;3533,70;2173,94
1;14;8;1;2;1;1;1;1;61;3;3;3;4;2518,24;2039,96
1;14;2;1;2;1;1;1;1;63;3;3;3;3;3998,00;4243,98
1;14;12;1;2;1;1;1;1;62;3;4;2;2;1588,51;1260,55
1;14;2;4;2;1;1;1;1;47;2;3;3;3;3369,60;1595,95
1;14;12;1;2;1;1;1;1;70;3;3;3;4;3263,00;3409,37
1;14;4;1;2;1;1;1;1;67;3;2;4;5;10851,10;7044,61
1;14;12;1;2;1;1;1;1;63;3;4;3;3;2226,00;1435,73
1;14;3;1;2;1;1;1;1;77;4;2;5;4;4492,70;5012,25
1;14;1;1;2;1;1;1;1;51;2;3;4;2;3763,10;2431,16
1;14;3;1;2;1;1;1;1;47;2;3;3;4;4098,60;3294,21
1;14;2;1;2;1;1;1;1;47;2;4;3;3;2264,73;1882,49
1;14;2;5;2;1;1;1;1;58;3;3;3;3;2664,20;2349,00
1;14;1;1;2;1;1;1;1;63;3;3;2;2;2446,13;3511,73
1;14;1;5;2;1;1;1;1;62;3;3;3;2;1748,20;1998,21
1;14;2;1;2;1;1;1;1;61;3;3;3;3;3764,70;2331,77
1;14;3;4;2;1;1;1;2;48;2;4;2;4;2043,00;2177,96
1;14;12;1;2;1;1;1;1;45;2;3;4;2;4812,08;2761,57
1;14;2;1;2;1;1;1;1;46;2;3;3;3;2300,93;3184,35
1;14;2;4;2;1;1;1;1;61;3;2;4;3;4120,00;3576,22
1;14;8;1;2;1;1;1;1;65;3;3;3;4;2167,91;1706,54
1;14;8;1;2;1;1;1;1;76;4;3;3;6;3763,40;2444,47
1;14;3;1;2;1;1;2;1;62;3;3;3;4;2540,00;1774,30
1;14;2;1;2;1;1;1;1;46;2;3;3;3;1686,25;1198,10
1;14;12;5;2;1;1;1;1;67;3;4;3;3;2894,25;1892,20
1;14;2;1;2;1;1;1;1;46;2;3;3;3;3450,00;6728,95
1;14;2;1;2;1;1;1;1;49;2;3;4;3;4251,70;5237,06
1;14;3;4;2;1;1;1;1;76;4;2;4;4;4628,85;4502,61
1;14;2;1;2;1;1;1;1;64;3;3;4;3;4881,70;4445,73
1;14;11;5;2;3;2;5;1;30;1;4;3;1;1044,50;676,47
1;14;1;1;2;1;1;1;1;62;3;2;5;2;4140,00;3612,18
1;14;12;1;2;1;1;1;1;44;2;2;4;3;6817,34;5813,09
1;14;11;6;2;1;1;4;1;75;3;5;1;1;670,88;528,03
1;14;2;1;2;1;1;1;1;63;3;3;3;3;4487,73;3257,09
1;14;8;1;2;1;1;1;1;61;3;3;3;4;3130,00;2442,18
1;14;8;1;2;3;2;3;1;40;1;3;3;4;1960,90;1971,57
1;14;2;1;2;1;1;1;1;20;1;2;4;3;3800,00;4298,17
1;14;9;1;2;1;1;1;1;46;2;4;3;3;2677,70;2957,15
1;14;3;1;2;1;1;1;1;50;2;2;4;4;4102,50;5366,83
1;14;8;1;2;1;1;1;1;63;3;3;1;4;3253,53;2359,81
1;14;3;1;2;1;1;1;1;46;2;3;3;4;5376,00;2237,47
1;14;12;1;2;1;1;1;1;57;3;3;3;3;3900,00;2125,55
1;14;12;6;2;1;1;1;1;56;3;3;4;3;3952,50;6270,55
1;14;12;1;2;1;1;1;1;56;3;3;3;2;3433,00;4234,70
1;14;12;1;2;1;1;1;1;56;3;3;3;2;2220,00;2552,86
1;14;11;1;2;1;1;1;1;43;2;3;2;1;6280,00;3862,00
1;14;12;1;2;1;1;1;1;57;3;4;1;3;2400,00;1644,80
1;14;11;5;2;1;1;1;1;48;2;3;2;1;1294,70;1722,53
1;14;11;7;2;1;1;1;1;64;3;5;2;1;1500,00;1509,12
1;14;8;1;2;1;1;1;1;65;3;3;2;4;2511,70;1903,60
1;14;8;5;2;1;1;1;1;85;4;3;2;4;4119,15;4375,38
1;14;8;4;2;1;1;1;1;44;2;3;2;5;4131,70;4164,96
1;14;12;1;2;1;1;1;1;48;2;4;3;3;2780,00;2389,97
1;14;12;1;2;1;1;1;1;57;3;2;5;3;4350,00;3252,88
1;14;12;1;2;1;1;1;1;57;3;3;1;3;2300,00;3368,66
1;14;3;1;2;1;1;1;1;73;3;2;2;4;5533,00;4516,75
1;14;8;1;2;1;1;1;1;57;3;2;4;4;6298,10;7095,95
1;14;1;5;2;1;1;1;1;53;3;3;3;2;2363,00;2289,63
1;14;11;5;2;1;1;1;1;57;3;3;3;1;888,97;827,95
1;14;1;7;2;1;1;1;1;46;3;3;3;2;2466,99;2162,58
1;14;12;1;2;1;1;1;1;56;3;3;3;3;3423,00;3025,96
1;14;12;1;2;1;1;1;1;51;3;3;3;4;3061,70;3054,27
1;14;2;1;2;1;1;1;1;44;2;3;3;3;7309,25;4510,43
1;14;7;1;2;1;1;1;1;43;2;3;3;2;2494,00;3524,19
1;14;12;1;2;1;1;1;1;57;3;2;5;4;5826,00;4179,03
1;14;1;5;2;3;1;4;1;140;5;3;3;2;1887,90;2246,43
1;14;1;5;2;1;1;1;1;47;2;3;3;2;2245,95;1966,54
1;14;3;1;2;3;1;3;1;140;5;3;3;4;5023,20;9757,92
1;14;3;4;2;1;1;1;1;58;2;3;3;4;3640,80;4775,89
1;14;2;1;2;1;1;1;1;56;3;3;2;3;4831,70;4798,48
1;14;8;4;2;1;1;1;1;47;2;4;1;9;3046,40;2693,83
1;14;11;1;2;1;1;1;1;54;2;3;2;1;2533,00;2123,13
1;14;6;1;2;1;1;1;1;47;2;3;3;2;2313,80;2295,95
1;14;11;7;2;1;1;1;1;43;2;3;2;1;2533,00;2357,49
1;14;12;5;2;1;1;1;1;58;3;4;2;3;2492,81;3032,17
1;14;1;1;2;1;1;1;2;47;2;4;1;2;2000,00;1827,13
1;14;2;4;2;3;1;1;1;160;5;2;5;3;5200,00;6623,62
1;14;2;1;2;1;1;1;1;39;2;3;3;3;9225,80;10920,15
1;14;12;1;2;1;1;1;1;40;2;3;2;2;2590,20;3092,60
1;14;11;1;2;1;1;1;1;47;2;3;2;1;2200,00;4026,85
1;14;11;4;1;3;1;4;1;90;2;3;2;1;1780,00;1816,29
1;14;1;5;2;1;1;1;1;48;2;3;3;2;2470,90;2430,28
1;14;12;4;2;3;1;1;1;70;3;2;4;3;7379,90;4743,69
1;14;1;5;2;1;1;1;1;40;2;3;3;2;1983,50;2480,03
1;14;11;1;2;1;1;1;1;47;2;3;3;1;1300,00;2732,32
1;14;1;5;2;1;1;1;1;48;2;3;3;2;1892,00;2177,49
1;14;1;4;2;1;1;1;1;46;2;3;5;2;3450,00;2768,35
1;14;12;1;2;1;1;1;1;40;2;3;3;2;2737,90;3546,44
1;14;1;5;2;1;1;1;1;47;2;3;2;2;2287,30;2924,30
1;14;3;1;2;1;1;1;2;77;3;3;2;4;3894,06;3936,23
1;14;3;1;2;1;1;1;1;32;1;3;2;4;3163,50;3369,44
1;14;1;5;2;1;1;1;1;75;3;3;3;2;3498,45;3421,51
1;14;11;4;2;1;1;1;1;28;1;3;3;1;2500,00;2430,30
1;14;11;6;2;1;1;1;1;50;2;3;4;1;1684,00;1640,17
1;14;1;5;1;1;1;1;1;31;1;4;3;2;2175,02;2021,18
1;14;1;5;1;1;1;1;1;44;2;4;2;2;2132,79;2133,36
1;14;11;5;1;1;1;1;1;30;1;3;3;1;1861,29;2473,81
1;14;11;6;2;1;1;1;1;30;1;5;1;1;3278,28;2652,23
1;14;2;1;1;1;1;1;1;49;2;5;1;3;2221,70;1968,65
1;14;11;6;2;1;1;1;1;32;1;5;1;1;1464,14;1358,75
1;14;1;5;2;1;1;1;1;37;1;4;1;2;2471,90;2999,30
1;14;1;6;2;1;1;1;1;39;1;3;3;2;3040,53;2833,26
1;14;2;1;2;1;1;1;1;38;1;2;4;3;5600,00;5386,08
1;14;1;5;2;1;1;1;1;64;2;3;3;2;2748,05;2562,57
1;14;1;1;2;1;1;1;1;42;1;3;3;2;1246,70;1231,58
1;14;3;1;2;1;1;1;1;70;3;3;3;4;3050,04;3066,14
1;14;12;1;2;1;1;1;1;73;2;4;2;4;2700,00;1749,37
1;14;12;1;2;1;1;1;1;72;3;2;4;5;3083,00;3211,83
1;14;11;4;2;1;1;1;1;48;2;3;4;1;3350,00;3967,81
1;14;11;5;2;1;1;1;1;51;2;3;3;1;1660,81;1401,34
1;14;11;6;2;1;1;1;1;40;1;3;3;1;1408,72;1908,87
1;14;11;5;2;1;1;1;1;41;1;3;3;1;2101,17;2031,87
1;14;8;1;2;1;1;1;1;48;2;3;4;4;5756,00;4593,12
1;14;9;1;2;1;1;1;1;45;1;3;3;4;2929,74;2102,84
1;14;2;1;2;1;1;1;1;92;3;3;3;3;2700,00;3493,05
1;14;6;1;2;1;1;1;1;34;1;3;3;3;2570,12;2264,20
1;14;11;5;2;1;1;1;1;68;2;3;3;1;1848,01;2110,46
1;14;1;5;2;1;1;1;1;77;2;1;6;2;11960,69;10412,97
1;14;12;6;2;1;1;1;1;89;3;2;5;2;4965,27;4350,84
1;14;1;1;2;1;1;1;1;27;1;5;1;2;1769,58;2660,30
1;14;11;7;2;1;1;1;2;34;1;5;1;1;810,00;780,55
1;14;11;6;2;1;1;1;1;35;1;5;1;1;1006,60;909,14
1;14;11;1;2;1;1;1;1;27;1;3;4;1;3036,59;2408,00
1;14;1;1;2;1;1;1;2;40;1;4;2;2;2850,00;4264,69
1;14;1;5;2;1;1;1;1;49;2;5;1;2;2636,29;2918,53
1;14;3;1;2;1;1;1;1;41;2;5;1;4;2178,82;1995,29
1;14;11;5;2;1;1;4;1;47;2;4;2;1;2006,25;1870,24
1;14;1;1;2;1;1;1;1;36;2;2;4;2;8287,00;7898,73
1;14;12;6;2;1;1;1;1;96;3;3;3;2;2322,35;2526,06
1;14;2;1;2;1;1;4;1;32;1;3;2;3;2099,00;1885,04
1;14;2;1;2;1;1;1;1;98;3;4;2;3;1250,00;2380,64
1;14;11;5;2;1;1;1;1;34;1;5;1;1;799,52;1237,83
1;14;9;1;2;1;1;1;2;40;1;5;2;3;2130,33;1762,17
1;14;11;1;2;1;1;1;2;22;1;4;1;1;1150,00;1169,29
1;14;12;4;2;1;1;1;1;62;3;3;3;2;3948,98;3250,52
1;14;12;1;2;1;1;1;1;76;3;3;3;2;3150,00;2757,05
1;14;1;1;2;1;1;1;1;84;3;3;3;2;4463,54;4863,97
1;14;1;1;2;1;1;1;1;52;2;2;4;2;5980,73;5107,63
1;14;12;1;2;1;1;1;1;39;2;3;4;3;4700,00;4450,83
1;14;8;1;2;1;1;1;1;54;2;2;4;4;15134,47;5469,92
1;14;2;1;2;1;1;1;1;52;2;2;4;3;3257,67;2893,31
1;14;8;4;2;1;1;1;1;46;2;3;4;4;2206,40;3841,47
1;14;11;6;2;1;1;1;1;18;1;3;2;1;1205,22;1612,84
1;14;11;5;2;1;1;1;1;49;2;3;1;1;1050,02;1073,52
1;14;6;1;2;1;1;1;1;24;1;5;1;2;1500,00;1018,90
1;14;1;5;2;1;1;1;1;35;1;2;4;2;2805,29;2271,78
1;14;1;4;2;1;1;1;1;38;1;5;1;2;483,94;3137,88
1;14;11;5;2;1;1;1;1;44;2;3;3;1;1459,15;949,21
1;14;11;6;2;1;1;1;1;31;1;4;2;1;972,64;1087,94
1;14;1;5;2;1;1;1;1;46;2;3;3;2;1948,12;2187,31
1;14;1;4;2;1;1;1;2;35;1;3;3;2;2000,00;1480,73
1;14;11;5;2;1;1;1;1;50;2;5;2;1;987,41;1453,53
1;14;11;5;2;1;1;1;1;51;2;3;4;1;1709,70;2227,15
1;14;12;1;2;1;1;1;1;86;3;2;4;3;4500,00;3454,02
1;14;8;1;2;1;1;1;1;47;2;3;3;5;6881,54;5200,14
1;14;11;1;2;1;1;1;1;66;2;2;5;1;3000,00;2180,90
1;14;1;5;2;1;1;1;1;50;2;3;3;2;1221,33;1179,65
1;14;11;6;2;1;1;1;1;57;3;3;2;1;1277,67;1017,83
1;14;3;1;2;1;1;1;1;35;1;3;3;4;2800,00;1749,39
1;14;10;6;2;1;1;1;1;49;2;3;3;2;2392,25;3840,53
1;14;11;1;2;1;1;1;1;36;2;4;2;1;763,00;707,18
1;14;3;4;2;1;1;1;1;53;3;3;3;4;7400,00;6507,44
1;14;12;1;2;1;1;1;1;54;3;2;5;2;5809,00;4433,94
1;14;11;5;2;1;1;1;1;55;3;3;5;1;2236,90;1327,67
1;14;11;1;2;1;1;1;1;52;3;3;4;1;1845,70;2171,74
1;14;1;5;2;1;1;1;1;59;3;2;5;2;2912,05;1894,63
1;14;1;7;2;1;1;1;2;29;1;3;4;;;
1;14;11;5;2;1;1;1;1;38;2;4;1;;;
1;14;11;5;2;1;1;1;1;60;3;3;4;1;2485,28;2355,30
1;14;2;1;2;1;1;1;1;50;3;3;4;3;4660,48;3805,85
1;14;2;4;2;1;1;1;2;39;2;5;2;;;
1;14;11;7;2;1;1;1;2;38;2;4;3;1;1233,00;2716,91
1;14;11;1;2;1;1;1;1;50;3;1;6;1;5208,03;4708,68
1;14;1;5;2;1;1;1;1;50;3;3;4;2;2984,70;1904,94
1;14;12;5;2;1;1;1;1;47;3;4;3;2;2193,91;3168,10
1;14;1;5;2;1;1;1;2;54;3;3;5;2;2632,47;1886,74
1;14;11;4;2;1;1;1;2;32;1;3;3;;;
1;14;1;5;2;1;1;1;1;55;2;3;5;2;2955,30;5815,90
1;14;4;1;2;1;1;1;1;52;3;4;1;5;3681,66;2506,09
1;14;1;5;2;1;1;1;1;47;2;3;3;2;2181,05;1680,25
1;14;2;1;2;1;1;1;1;60;3;3;3;3;3539,70;4543,41
1;14;9;1;2;1;1;1;1;50;3;4;3;3;2589,50;2434,78
1;14;1;1;2;1;1;1;1;55;3;1;6;2;11008,90;7985,20
1;14;6;1;2;1;1;1;1;33;1;3;3;2;3912,70;3437,25
1;14;11;1;2;1;1;1;1;55;1;3;3;1;3000,00;4106,60
1;14;11;6;2;1;1;1;1;41;1;5;1;1;1664,10;1554,28
1;14;11;1;2;1;1;1;1;32;1;2;4;1;2033,00;2247,73
1;14;1;1;2;1;1;1;1;40;1;3;4;2;6169,82;1815,37
1;14;9;1;2;1;1;1;1;50;2;3;3;3;2342,00;1927,32
1;14;1;1;2;1;1;1;1;80;3;5;4;2;800,00;3738,47
1;14;3;1;2;1;1;1;1;48;2;3;3;4;4022,00;13423,99
1;14;3;4;2;1;1;1;1;30;1;2;4;4;3876,00;2479,91
1;14;9;1;2;1;1;1;1;45;2;3;3;3;1353,40;973,87
1;14;2;1;2;1;1;4;1;45;2;3;3;3;5043,80;5469,10
1;14;12;1;2;1;2;4;1;49;2;3;2;4;1700,00;1473,84
1;14;12;1;2;1;1;4;1;19;1;3;3;5;2900,00;2267,23
1;14;12;4;2;1;1;1;1;91;3;3;3;3;2500,00;2500,80
1;14;11;5;2;1;1;1;1;26;1;3;3;1;991,83;803,28
1;14;11;4;2;1;1;1;1;29;1;2;5;1;3700,00;8996,60
1;14;1;5;2;1;1;1;1;24;1;3;3;2;1615,54;1235,78
1;14;1;1;2;1;1;1;1;63;2;3;4;2;3712,00;3224,69
1;14;3;1;2;1;1;1;1;63;2;3;3;3;3596,89;2722,82
1;14;11;5;2;1;1;1;1;30;1;2;2;1;2805,93;3139,91
1;14;2;1;2;1;1;1;1;55;2;5;1;3;1475,89;1541,36
1;14;11;4;2;1;1;1;1;28;1;3;3;1;3230,00;2486,84
1;14;11;5;2;2;1;2;1;100;5;4;2;1;1087,39;987,89
1;14;12;1;2;1;1;1;2;39;2;2;5;3;6409,04;3316,54
1;14;3;1;2;1;1;4;2;40;1;4;1;4;1473,00;1588,30
1;14;12;5;2;1;2;1;1;39;1;4;2;3;2025,24;1531,09
1;14;12;6;2;1;1;1;1;50;2;5;1;2;861,11;976,09
1;14;6;1;2;1;1;1;1;37;2;4;2;2;1140,00;1241,06
1;14;6;7;2;1;1;1;1;40;2;3;4;2;2300,00;1396,33
1;14;2;1;2;1;1;1;1;40;2;2;5;3;4980,00;4381,16
1;14;11;5;2;1;1;1;1;49;2;2;5;1;2150,90;1605,81
1;14;11;6;2;1;1;1;1;82;2;3;2;;;
1;14;2;1;2;1;1;1;1;50;2;3;3;3;5187,76;3087,92
1;14;12;6;2;1;1;1;1;51;3;3;3;3;2654,90;2107,96
1;14;11;6;2;1;1;1;1;40;2;4;2;1;1286,64;1292,70
1;14;1;4;2;1;1;1;1;30;1;3;3;2;3679,00;2895,98
1;14;11;5;2;1;1;1;1;32;1;4;2;1;960,64;1284,09
1;14;11;5;2;1;1;1;1;50;2;5;1;1;748,90;1151,58
1;14;11;5;2;1;1;1;1;39;1;4;2;1;1437,00;1805,58
1;14;6;1;2;1;1;1;1;38;1;4;3;2;2200,00;2345,28
1;14;11;5;2;1;1;1;1;45;2;2;4;1;1795,53;2318,98
1;14;1;1;2;1;1;1;1;78;2;3;3;2;4250,00;8772,78
1;14;11;5;2;1;3;1;1;37;2;3;1;1;782,00;1020,70
1;14;1;1;2;1;1;1;1;42;2;3;3;2;3569,00;2438,51
1;14;12;5;2;1;1;1;2;42;2;5;1;3;914,90;1191,37
1;14;11;5;2;1;1;1;1;49;2;3;1;1;862,60;1175,76
1;14;11;6;2;1;1;1;2;17;1;5;1;1;670,92;589,06
1;14;11;1;2;1;1;1;1;18;1;3;4;1;1793,00;1416,04
1;14;6;1;2;1;1;1;1;34;1;3;3;2;2404,25;1764,38
1;14;3;1;2;1;3;1;1;137;5;2;4;4;12375,94;10073,24
1;14;12;1;2;3;2;3;2;63;3;4;2;3;3983,00;4240,97
1;14;2;1;2;1;3;1;2;32;1;3;2;3;3375,10;1467,90
1;14;10;6;2;1;3;1;1;101;5;2;4;2;2681,70;2512,11
1;14;3;4;2;1;1;1;1;105;4;2;3;4;4311,30;4372,62
1;14;2;1;2;1;1;1;1;87;3;2;3;3;8250,00;8143,84
1;14;4;1;2;1;1;1;1;100;4;2;4;;;
1;14;2;4;2;1;3;1;1;150;3;1;6;;;
1;14;11;7;2;1;3;1;1;54;1;3;4;1;1036,60;1062,66
1;14;3;1;2;3;1;4;1;50;3;4;2;4;2490,00;2594,49
1;14;3;4;2;1;1;1;1;110;4;3;4;4;5700,00;4617,56
1;14;11;7;2;3;1;4;1;60;2;1;6;1;0,00;16704,38
1;14;3;1;2;1;3;1;1;109;4;2;5;4;9000,00;3329,35
1;14;2;4;2;1;3;1;1;80;3;2;4;3;10267,40;11515,14
1;14;3;1;2;1;3;1;2;66;5;5;1;4;3700,00;1934,16
1;14;12;5;2;2;1;2;1;60;3;4;1;2;1500,00;1553,45
1;14;3;1;2;2;1;4;1;110;5;2;4;4;7511,48;4069,70
1;14;2;1;2;1;3;1;1;100;3;1;6;3;18057,30;7949,56
1;14;3;1;2;3;2;4;2;47;2;3;3;4;2510,00;3300,39
1;14;3;1;2;1;1;1;1;80;3;2;5;4;11000,00;6854,12
1;14;3;1;2;1;3;1;1;138;5;2;5;4;34224,03;9030,43
1;14;11;7;2;1;1;4;1;32;1;5;1;1;461,87;402,09
1;14;1;1;2;1;1;1;1;60;2;1;6;2;9826,00;6231,77
1;14;11;5;2;1;1;1;1;34;2;3;3;1;1634,90;1174,45
1;14;11;1;2;1;1;1;1;34;2;2;4;1;1348,50;597,51
1;14;11;5;2;1;1;1;1;38;1;3;3;1;821,20;677,32
1;14;1;5;2;1;1;1;1;38;2;2;4;2;1839,50;1128,62
1;14;11;5;2;1;1;1;1;23;1;3;3;1;748,26;712,81
1;14;12;1;2;1;1;1;1;37;1;5;1;3;1708,00;2331,90
1;14;11;7;2;1;1;1;1;64;3;3;3;1;1045,00;1823,10
1;14;3;1;2;1;1;1;1;63;3;2;4;4;3563,40;2451,39
1;14;6;1;2;1;1;1;1;35;2;4;2;2;1386,50;1131,44
1;14;1;4;2;1;1;1;1;47;2;3;3;2;2033,00;1518,56
1;14;11;6;2;1;1;1;1;35;2;4;2;1;1209,66;1353,24
